road_id,segment_id,osm_way_id,from_lat,from_lon,to_lat,to_lon,length_m,road_type,lanes,speed_limit_kph,oneway,province,municipality
R55,R55_001149,,-25.344615,28.477123,-25.351002,28.479105,742.3,regional,2,50,1,Gauteng,City of Tshwane
R55,R55_001150,,-26.440041,27.554579,-26.445916,27.547803,995.5,regional,4,60,0,Gauteng,City of Johannesburg
R55,R55_001151,,-25.326093,28.007378,-25.328822,28.008267,318.6,regional,3,80,0,Gauteng,City of Johannesburg
R55,R55_001152,,-26.20922,28.535458,-26.208831,28.541114,629.3,regional,4,80,1,Gauteng,City of Johannesburg
R55,R55_001153,,-25.849807,28.234122,-25.849354,28.243842,1080.1,regional,3,80,0,Gauteng,Ekurhuleni
R55,R55_001154,,-26.471288,28.383716,-26.476546,28.377477,905.6,regional,3,50,0,Gauteng,Ekurhuleni
R55,R55_001155,,-25.882308,28.11014,-25.88676,28.114722,709.2,regional,3,50,1,Gauteng,City of Tshwane
R55,R55_001156,,-26.103683,28.484392,-26.105682,28.476057,951.4,regional,3,80,1,Gauteng,Ekurhuleni
R55,R55_001157,,-26.413783,27.644515,-26.411192,27.639903,587.2,regional,4,80,0,Gauteng,Ekurhuleni
R55,R55_001158,,-26.116215,28.188782,-26.109805,28.190881,748.7,regional,3,50,1,Gauteng,City of Tshwane
R55,R55_001159,,-26.107376,28.556821,-26.112426,28.552224,758.1,regional,4,50,1,Gauteng,City of Johannesburg
R55,R55_001160,,-26.171835,27.506769,-26.16365,27.51233,1098.4,regional,2,50,1,Gauteng,City of Johannesburg
R55,R55_001161,,-26.472669,28.575382,-26.478224,28.584418,1177.4,regional,2,50,1,Gauteng,Ekurhuleni
R55,R55_001162,,-25.532254,27.987542,-25.531675,27.991551,449.6,regional,3,80,1,Gauteng,Ekurhuleni
R55,R55_001163,,-26.471214,27.457556,-26.474854,27.462593,689.9,regional,2,60,1,Gauteng,City of Tshwane
R55,R55_001164,,-25.829997,27.710873,-25.826264,27.715137,629.1,regional,4,50,0,Gauteng,City of Tshwane
R55,R55_001165,,-25.862171,27.720844,-25.853802,27.723628,979.0,regional,3,80,0,Gauteng,Ekurhuleni
R55,R55_001166,,-25.808686,28.248144,-25.815024,28.257869,1288.5,regional,3,80,1,Gauteng,City of Tshwane
R55,R55_001167,,-25.361599,28.024714,-25.35723,28.03319,1058.5,regional,2,60,0,Gauteng,City of Tshwane
R55,R55_001168,,-26.071531,27.775284,-26.079728,27.766873,1303.6,regional,4,50,0,Gauteng,City of Johannesburg
R55,R55_001169,,-25.852088,27.501502,-25.856371,27.510094,1065.6,regional,2,60,0,Gauteng,City of Tshwane
R55,R55_001170,,-25.952853,28.222146,-25.949318,28.222794,399.0,regional,2,60,0,Gauteng,Ekurhuleni
R55,R55_001171,,-26.352761,28.397677,-26.362615,28.396177,1106.4,regional,4,80,1,Gauteng,City of Johannesburg
R55,R55_001172,,-25.307511,28.193409,-25.299102,28.203392,1448.9,regional,4,80,0,Gauteng,Ekurhuleni
R55,R55_001173,,-26.016752,27.602239,-26.008148,27.607513,1120.2,regional,2,50,0,Gauteng,City of Tshwane
R55,R55_001174,,-25.508768,28.016421,-25.499718,28.014875,1019.1,regional,3,50,1,Gauteng,City of Johannesburg
R55,R55_001175,,-26.160654,28.214876,-26.154019,28.221892,1071.8,regional,2,60,1,Gauteng,City of Tshwane
R55,R55_001176,,-26.218391,27.655679,-26.21363,27.657056,550.1,regional,2,60,0,Gauteng,City of Tshwane
R55,R55_001177,,-25.439758,28.418022,-25.448608,28.40814,1472.5,regional,3,60,1,Gauteng,City of Tshwane
R55,R55_001178,,-26.460687,27.819666,-26.456238,27.817707,539.5,regional,2,50,1,Gauteng,City of Tshwane
R55,R55_001179,,-26.343192,28.034916,-26.335222,28.03313,906.6,regional,3,50,0,Gauteng,Ekurhuleni
R55,R55_001180,,-26.274825,27.964838,-26.277339,27.962128,410.3,regional,2,80,1,Gauteng,City of Johannesburg
R55,R55_001181,,-25.31382,28.187536,-25.315033,28.180333,810.7,regional,4,60,0,Gauteng,City of Tshwane
R55,R55_001182,,-25.451351,28.251063,-25.459138,28.246761,987.5,regional,2,60,1,Gauteng,Ekurhuleni
R55,R55_001183,,-26.169422,27.437928,-26.166098,27.446896,1061.6,regional,4,60,0,Gauteng,City of Tshwane
R55,R55_001184,,-25.964212,27.994681,-25.960577,27.98723,920.3,regional,3,80,1,Gauteng,City of Johannesburg
R55,R55_001185,,-26.457347,27.529456,-26.466924,27.522567,1309.5,regional,4,50,0,Gauteng,City of Johannesburg
R55,R55_001186,,-25.718197,27.810569,-25.708668,27.815318,1181.8,regional,3,60,1,Gauteng,City of Tshwane
R55,R55_001187,,-25.968292,28.31308,-25.973337,28.30613,953.3,regional,4,50,0,Gauteng,City of Tshwane
R55,R55_001188,,-25.603254,28.437,-25.593369,28.431947,1232.3,regional,3,50,1,Gauteng,Ekurhuleni
R55,R55_001189,,-25.582468,27.523678,-25.577859,27.5259,568.0,regional,2,80,0,Gauteng,City of Johannesburg
R55,R55_001190,,-26.4434,27.88154,-26.447923,27.875384,848.0,regional,2,60,0,Gauteng,Ekurhuleni
R55,R55_001191,,-26.340463,28.43722,-26.342856,28.437719,271.3,regional,4,80,0,Gauteng,City of Johannesburg
R55,R55_001192,,-26.162969,27.975034,-26.162772,27.977911,320.1,regional,3,50,1,Gauteng,City of Tshwane
R55,R55_001193,,-26.235277,27.821229,-26.236916,27.817626,439.4,regional,2,50,0,Gauteng,City of Johannesburg
R55,R55_001194,,-26.53223,28.293706,-26.53799,28.293147,642.4,regional,4,50,1,Gauteng,City of Johannesburg
R55,R55_001195,,-26.272058,27.989544,-26.275372,27.981775,937.6,regional,4,50,0,Gauteng,City of Tshwane
R55,R55_001196,,-26.131261,28.372042,-26.126402,28.37382,574.3,regional,4,60,0,Gauteng,Ekurhuleni
R55,R55_001197,,-26.241269,28.101193,-26.249524,28.09332,1266.2,regional,4,80,0,Gauteng,City of Johannesburg
R55,R55_001198,,-25.83747,28.494612,-25.834383,28.488421,767.9,regional,4,60,0,Gauteng,City of Johannesburg
R55,R55_001199,,-25.375637,28.142812,-25.379607,28.142296,444.4,regional,2,80,0,Gauteng,City of Johannesburg
R55,R55_001200,,-26.433818,27.901855,-26.429586,27.909687,988.1,regional,4,60,1,Gauteng,City of Tshwane
